IdLugarSalida,Lugar Salida,IdTranspSalidad,Transporte Internacional de Salida,FechaSalida,IdFecSalida,FechaEntrada,IdFecEntrada,IdNacionalidad,Pais,IdDeptoResidencia,Departamento,IdMotivo,Motivo,IdOcupacion,Ocupacion,IdNivelEstudio,Estudio,IdDestino,Destino,IdAlojamiento,Alojamiento,IdLugarIngreso,Lugar Ingreso,IdTranspIngreso,Transporte Internacional de Ingreso,IdTranspLocal,Trasporte Local,Estadia,Gente,GastoTotal,GastoAlojamiento,GastoAlimentacion,GastoTransporteInternac,GatoTransporteLocal,GastoCultural,GastoTours,GastoCompras,GastoResto,Coef,CoefTot
16,Bella Unión,2,Terrestre Auto,2022-06-10,15501,2022-06-13,15504,1,Uruguay,60,Salto,2,Visita familiares / amigos,18,"Trabajador Agro, Pesca",3.0,Secundaria incompleta,20,Brasil,6,Vivienda Familiares / Amigos,16,Bella Unión,2,Terrestre Auto,1,Auto propio,3,5,175.99,0.0,75.42,0.0,0.0,0.0,0.0,90.14,10.42,359.58,1797.92
14,Nueva Palmira,5,Maritimo - Fluvial,2023-12-21,16060,2023-12-28,16067,1,Uruguay,10,Colonia,2,Visita familiares / amigos,14,"Jefe, Capataz, Encargado",7.0,Otros,10,Argentina,6,Vivienda Familiares / Amigos,14,Nueva Palmira,5,Maritimo - Fluvial,4,Auto familiares / amigos,7,2,600.0,0.0,200.0,150.0,0.0,100.0,0.0,107.33,192.67,5.49,10.97
3,Aeropuerto de Carrasco,1,Aereo,2019-09-16,14503,2019-09-22,14509,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,6,2,899.48,602.13,178.41,169.0,44.6,0.0,0.0,74.34,0.0,258.63,517.25
7,Fray Bentos,3,Terrestre Bus,2017-07-06,13701,2017-07-14,13709,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,1,"Jubilado, Pensionista",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,0,Sin Datos,8,1,297.0,0.0,184.0,106.49,0.0,57.0,0.0,0.0,56.0,79.92,79.92
3,Aeropuerto de Carrasco,1,Aereo,2019-05-10,14374,2019-05-19,14383,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,11,"Patron, Com, Ind, Prod Agrop",5.0,Terciaria incompleta,33,Centro y Norte America,12,"Cabañas, Bungalows",3,Aeropuerto de Carrasco,1,Aereo,2,Auto alquilado,9,3,9000.0,900.0,1464.76,2400.0,600.0,2173.23,0.0,3000.0,862.02,231.95,695.84
18,Río Branco,2,Terrestre Auto,2022-11-22,15666,2022-12-02,15676,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,20,Brasil,6,Vivienda Familiares / Amigos,18,Río Branco,2,Terrestre Auto,1,Auto propio,10,4,2000.0,0.0,775.3,0.0,200.67,554.23,0.0,469.8,0.0,470.29,1881.17
1,Colonia,5,Maritimo - Fluvial,2019-07-12,14437,2019-07-15,14440,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,3,2,745.0,189.09,106.53,243.63,177.68,105.32,0.0,166.38,0.0,398.34,796.69
2,Puerto de montevideo,5,Maritimo - Fluvial,2023-05-21,15846,2023-05-25,15850,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,5,Vivienda Arrendada,2,Puerto de montevideo,5,Maritimo - Fluvial,3,Taxi - Bus,4,1,309.92,108.36,101.56,119.92,0.0,0.0,0.0,100.0,0.0,256.53,256.53
15,Artigas,2,Terrestre Auto,2018-02-08,13918,2018-02-12,13922,1,Uruguay,51,Artigas,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,20,Brasil,1,Hotel,15,Artigas,2,Terrestre Auto,1,Auto propio,4,2,661.1,235.01,124.49,0.0,55.96,166.67,0.0,78.97,0.0,168.49,336.98
3,Aeropuerto de Carrasco,1,Aereo,2017-06-21,13686,2017-06-27,13692,1,Uruguay,13,Soriano,2,Visita familiares / amigos,11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,20,Brasil,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.24,113.24
7,Fray Bentos,3,Terrestre Bus,2018-05-02,14001,2018-05-07,14006,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,3,Taxi - Bus,5,1,84.35,0.0,35.78,0.0,16.85,0.0,0.0,0.0,31.72,126.4,126.4
3,Aeropuerto de Carrasco,1,Aereo,2019-12-11,14589,2019-12-26,14604,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",15,"Obrero esp, Conductor, Artesano",4.0,Secundaria completa,40,Europa,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,15,4,6532.94,2677.26,793.26,4082.0,198.32,0.0,164.64,2600.3,99.16,226.29,905.15
5,Carmelo,5,Maritimo - Fluvial,2024-11-20,16395,2024-12-06,16411,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,1,"Jubilado, Pensionista",,,10,Argentina,6,Vivienda Familiares / Amigos,5,Carmelo,5,Maritimo - Fluvial,4,Auto familiares / amigos,16,2,204.5,0.0,158.69,0.0,0.0,0.0,0.0,45.82,0.0,7.84,15.68
7,Fray Bentos,3,Terrestre Bus,2023-07-07,15893,2023-07-14,15900,1,Uruguay,20,Canelones,2,Visita familiares / amigos,2,Ama de casa,3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,4,Auto familiares / amigos,7,1,422.3,0.0,131.97,81.82,0.0,47.51,0.0,83.63,159.19,351.94,351.94
7,Fray Bentos,2,Terrestre Auto,2025-03-02,16497,2025-03-10,16505,1,Uruguay,11,Saqn Jose,2,Visita familiares / amigos,25,Trabajador dependiente,,,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,8,1,600.0,0.0,250.0,0.0,62.89,150.0,0.0,35.78,101.32,166.53,166.53
3,Aeropuerto de Carrasco,1,Aereo,2017-06-26,13691,2017-07-03,13698,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,20,Brasil,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,7,2,700.0,0.0,276.23,0.0,0.0,235.05,0.0,188.73,0.0,106.2,212.39
15,Artigas,2,Terrestre Auto,2024-04-21,16182,2024-05-06,16197,1,Uruguay,51,Artigas,1,"Ocio, Recreo, Vacaciones",27,Profesional dependiente,,,20,Brasil,1,Hotel,15,Artigas,2,Terrestre Auto,1,Auto propio,15,2,2064.41,739.07,525.87,0.0,214.46,246.8,0.0,209.15,129.06,254.24,508.47
7,Fray Bentos,2,Terrestre Auto,2023-04-16,15811,2023-04-21,15816,1,Uruguay,40,Durazno,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,5,2,400.0,0.0,129.37,0.0,151.09,0.0,0.0,119.53,0.0,413.19,826.38
2,Puerto de montevideo,5,Maritimo - Fluvial,2017-10-14,13801,2017-10-17,13804,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,2,Puerto de montevideo,5,Maritimo - Fluvial,3,Taxi - Bus,3,1,361.09,114.01,68.18,0.0,44.83,0.0,0.0,0.0,134.06,103.13,103.13
16,Bella Unión,2,Terrestre Auto,2024-03-22,16152,2024-03-27,16157,1,Uruguay,60,Salto,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,20,Brasil,1,Hotel,16,Bella Unión,2,Terrestre Auto,1,Auto propio,5,2,365.49,119.46,87.65,0.0,31.15,0.0,0.0,104.58,22.67,330.11,660.22
7,Fray Bentos,3,Terrestre Bus,2018-01-02,13881,2018-01-11,13890,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,1,"Jubilado, Pensionista",6.0,Terciaria completa,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,4,Auto familiares / amigos,9,1,388.42,0.0,114.17,100.0,0.0,57.06,0.0,38.95,178.24,274.31,274.31
1,Colonia,5,Maritimo - Fluvial,2017-11-07,13825,2017-11-08,13826,1,Uruguay,10,Colonia,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,1,1,145.0,60.0,30.33,55.0,13.32,0.0,0.0,0.0,41.35,243.13,243.13
3,Aeropuerto de Carrasco,1,Aereo,2017-05-06,13640,2017-05-11,13645,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,11,"Patron, Com, Ind, Prod Agrop",5.0,Terciaria incompleta,10,Argentina,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,5,2,1268.0,355.61,233.69,132.0,91.44,0.0,0.0,150.37,436.89,131.68,263.35
1,Colonia,5,Maritimo - Fluvial,2022-10-10,15623,2022-10-14,15627,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,4,2,1159.99,215.23,197.32,241.4,246.05,0.0,0.0,231.73,269.66,322.22,644.43
3,Aeropuerto de Carrasco,1,Aereo,2017-03-16,13589,2017-04-05,13609,1,Uruguay,52,Cerro Largo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,32,Resto Sud America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,20,2,2076.0,871.45,440.0,1464.0,64.55,300.0,0.0,400.0,0.0,119.64,239.29
7,Fray Bentos,2,Terrestre Auto,2019-10-12,14529,2019-10-15,14532,1,Uruguay,12,Rio Negro,6,Religion y Peregrinaciones,15,"Obrero esp, Conductor, Artesano",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,3,2,151.47,0.0,53.62,0.0,26.81,0.0,0.0,67.02,4.02,116.83,233.66
8,Paysandú,2,Terrestre Auto,2025-05-28,16584,2025-06-02,16589,1,Uruguay,61,Paysandu,2,Visita familiares / amigos,1,"Jubilado, Pensionista",,,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,1,Auto propio,5,2,370.0,0.0,127.15,0.0,125.38,0.0,0.0,117.47,0.0,346.43,692.85
8,Paysandú,2,Terrestre Auto,2023-01-22,15727,2023-01-23,15728,1,Uruguay,61,Paysandu,2,Visita familiares / amigos,1,"Jubilado, Pensionista",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,1,Auto propio,1,2,346.05,0.0,50.78,0.0,60.68,0.0,0.0,234.59,0.0,79.35,78.43
7,Fray Bentos,2,Terrestre Auto,2023-05-20,15845,2023-05-24,15849,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,4,2,900.0,191.04,179.06,0.0,207.24,115.87,0.0,206.79,0.0,237.38,474.75
3,Aeropuerto de Carrasco,1,Aereo,2025-05-21,16577,2025-05-28,16584,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",27,Profesional dependiente,,,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,7,2,1500.0,500.0,443.68,800.0,178.18,0.0,0.0,378.13,0.0,253.2,506.4
4,Chuy,2,Terrestre Auto,2024-06-18,16240,2024-06-21,16243,1,Uruguay,31,Maldonado,2,Visita familiares / amigos,25,Trabajador dependiente,,,20,Brasil,6,Vivienda Familiares / Amigos,4,Chuy,2,Terrestre Auto,1,Auto propio,3,2,144.8,0.0,105.17,0.0,39.63,0.0,0.0,0.0,0.0,73.51,147.03
3,Aeropuerto de Carrasco,1,Aereo,2024-07-05,16257,2024-07-25,16277,1,Uruguay,20,Canelones,2,Visita familiares / amigos,27,Profesional dependiente,,,32,Resto Sud America,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,20,1,4500.0,0.0,1864.57,1900.0,473.04,730.73,0.0,1431.66,0.0,497.24,497.24
10,Salto,2,Terrestre Auto,2023-08-15,15932,2023-08-16,15933,1,Uruguay,60,Salto,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,1,Auto propio,1,2,342.35,0.0,50.78,0.0,56.98,0.0,0.0,234.59,0.0,387.62,775.24
1,Colonia,5,Maritimo - Fluvial,2023-08-20,15937,2023-08-24,15941,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,4,5,1100.0,150.0,289.9,450.0,325.3,0.0,0.0,334.8,0.0,283.48,1417.4
3,Aeropuerto de Carrasco,1,Aereo,2018-06-05,14035,2018-06-08,14038,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,12,"Director, gerente",6.0,Terciaria completa,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,3,1,600.0,150.0,309.24,350.0,140.76,0.0,0.0,0.0,0.0,232.47,232.47
3,Aeropuerto de Carrasco,1,Aereo,2024-09-02,16316,2024-10-02,16346,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,40,Europa,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,2,Auto alquilado,30,4,4000.0,1686.88,1561.14,0.0,751.98,0.0,0.0,0.0,0.0,266.01,1064.03
4,Chuy,3,Terrestre Bus,2022-07-24,15545,2022-08-02,15554,1,Uruguay,31,Maldonado,1,"Ocio, Recreo, Vacaciones",3,Estudiante,5.0,Terciaria incompleta,20,Brasil,3,Hostel,4,Chuy,3,Terrestre Bus,3,Taxi - Bus,9,1,500.0,266.51,233.49,207.22,0.0,0.0,0.0,0.0,0.0,90.83,90.83
3,Aeropuerto de Carrasco,1,Aereo,2024-04-13,16174,2024-04-18,16179,1,Uruguay,20,Canelones,2,Visita familiares / amigos,25,Trabajador dependiente,,,10,Argentina,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,5,2,1000.0,0.0,281.37,485.0,0.0,120.0,0.0,259.96,338.67,285.78,571.55
1,Colonia,5,Maritimo - Fluvial,2020-01-02,14611,2020-01-17,14626,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,3,Hostel,1,Colonia,5,Maritimo - Fluvial,2,Auto alquilado,15,3,3700.0,850.0,1500.0,900.0,850.0,200.0,0.0,300.0,0.0,192.55,577.66
3,Aeropuerto de Carrasco,1,Aereo,2025-03-31,16526,2025-05-05,16561,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,1,"Jubilado, Pensionista",,,50,Africa,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,35,2,2000.0,0.0,572.96,0.0,1427.04,0.0,0.0,0.0,0.0,253.2,506.4
1,Colonia,5,Maritimo - Fluvial,2022-12-09,15683,2022-12-11,15685,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",15,"Obrero esp, Conductor, Artesano",4.0,Secundaria completa,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,2,2,562.8,92.1,89.54,171.4,7.67,51.16,0.0,206.26,116.08,126.96,253.93
7,Fray Bentos,3,Terrestre Bus,2017-05-12,13646,2017-05-16,13650,1,Uruguay,11,Saqn Jose,2,Visita familiares / amigos,14,"Jefe, Capataz, Encargado",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,0,Sin Datos,4,1,250.0,0.0,87.12,10.0,0.0,0.0,0.0,0.0,162.88,81.96,81.96
1,Colonia,5,Maritimo - Fluvial,2019-01-10,14254,2019-01-14,14258,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,4,2,500.0,117.41,130.0,170.0,99.13,48.09,0.0,0.0,105.36,168.95,337.89
4,Chuy,2,Terrestre Auto,2019-08-05,14461,2019-08-12,14468,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,20,Brasil,1,Hotel,4,Chuy,2,Terrestre Auto,1,Auto propio,7,3,900.0,600.85,299.15,570.58,0.0,0.0,0.0,0.0,0.0,185.17,555.52
7,Fray Bentos,3,Terrestre Bus,2018-06-14,14044,2018-06-20,14050,1,Uruguay,11,Saqn Jose,2,Visita familiares / amigos,15,"Obrero esp, Conductor, Artesano",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,3,Taxi - Bus,6,3,637.63,0.0,255.05,291.72,63.52,65.85,0.0,0.0,253.21,102.02,306.07
10,Salto,2,Terrestre Auto,2025-01-09,16445,2025-01-17,16453,1,Uruguay,11,Saqn Jose,1,"Ocio, Recreo, Vacaciones",24,Trabajador Independiente,,,10,Argentina,30,Vivienda arrendada X plataforma,10,Salto,2,Terrestre Auto,1,Auto propio,8,2,1617.1,500.0,257.57,0.0,68.69,131.44,0.0,214.64,444.76,227.27,454.54
4,Chuy,3,Terrestre Bus,2018-10-06,14158,2018-10-12,14164,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,20,Brasil,1,Hotel,4,Chuy,3,Terrestre Bus,2,Auto alquilado,6,2,2000.0,444.0,250.0,700.0,240.0,484.52,227.9,353.58,0.0,104.06,208.12
4,Chuy,2,Terrestre Auto,2025-04-02,16528,2025-04-03,16529,1,Uruguay,32,Rocha,10,Compras,25,Trabajador dependiente,,,20,Brasil,31,Ninguno,4,Chuy,2,Terrestre Auto,1,Auto propio,1,1,18.91,0.0,0.0,0.0,0.0,0.0,0.0,18.91,0.0,359.76,359.76
10,Salto,2,Terrestre Auto,2024-09-01,16315,2024-09-04,16318,1,Uruguay,60,Salto,2,Visita familiares / amigos,27,Profesional dependiente,,,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,1,Auto propio,3,2,245.0,0.0,68.83,0.0,70.19,0.0,0.0,105.98,0.0,265.46,530.93
3,Aeropuerto de Carrasco,1,Aereo,2019-04-20,14354,2019-04-25,14359,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,20,"Deportista, Entrenador, Juez Dep",4.0,Secundaria completa,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,5,1,1000.0,330.0,200.0,454.54,248.61,0.0,0.0,0.0,221.39,234.17,234.17
7,Fray Bentos,3,Terrestre Bus,2017-11-26,13844,2017-11-29,13847,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",3.0,Secundaria incompleta,10,Argentina,1,Hotel,7,Fray Bentos,3,Terrestre Bus,3,Taxi - Bus,3,2,836.19,260.55,142.85,35.13,62.75,181.72,0.0,188.32,0.0,65.32,130.64
7,Fray Bentos,2,Terrestre Auto,2024-02-12,16113,2024-02-14,16115,1,Uruguay,13,Soriano,3,Trabajo / Profesion,26,Profesional independiente,,,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,2,1,230.0,77.91,73.42,0.0,78.66,0.0,0.0,0.0,0.0,337.97,337.97
7,Fray Bentos,2,Terrestre Auto,2024-01-03,16073,2024-01-08,16078,1,Uruguay,20,Canelones,10,Compras,27,Profesional dependiente,,,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,5,3,667.68,136.57,126.95,0.0,137.32,0.0,0.0,117.29,149.54,832.96,2498.87
3,Aeropuerto de Carrasco,1,Aereo,2017-02-27,13572,2017-03-16,13589,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,33,Centro y Norte America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,17,2,7954.0,2176.0,850.0,1600.0,1428.0,1100.0,0.0,2400.0,0.0,116.24,232.48
7,Fray Bentos,2,Terrestre Auto,2018-06-29,14059,2018-07-07,14067,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,8,4,500.0,0.0,140.75,0.0,66.22,111.58,0.0,181.46,0.0,170.45,681.79
8,Paysandú,2,Terrestre Auto,2020-02-07,14647,2020-02-12,14652,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,5,4,1600.0,475.18,289.13,0.0,401.68,163.99,0.0,270.02,0.0,883.33,3533.34
2,Puerto de montevideo,5,Maritimo - Fluvial,2025-05-30,16586,2025-06-06,16593,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",,,10,Argentina,5,Vivienda Arrendada,2,Puerto de montevideo,5,Maritimo - Fluvial,3,Taxi - Bus,7,2,367.16,100.26,88.5,232.54,87.27,32.73,0.0,58.41,0.0,311.51,623.02
1,Colonia,5,Maritimo - Fluvial,2017-01-20,13534,2017-01-24,13538,1,Uruguay,11,Saqn Jose,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,0,Sin Datos,4,1,273.0,0.0,0.0,27.0,0.0,123.86,0.0,149.14,0.0,128.81,128.81
7,Fray Bentos,2,Terrestre Auto,2022-09-12,15595,2022-09-16,15599,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,4,2,800.0,166.86,155.29,0.0,193.58,103.0,0.0,181.27,0.0,343.65,687.3
7,Fray Bentos,2,Terrestre Auto,2025-04-19,16545,2025-04-23,16549,1,Uruguay,20,Canelones,2,Visita familiares / amigos,1,"Jubilado, Pensionista",,,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,4,2,400.0,0.0,126.85,0.0,127.1,0.0,0.0,0.0,146.05,173.83,347.66
2,Puerto de montevideo,5,Maritimo - Fluvial,2017-04-28,13632,2017-05-02,13636,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,2,Puerto de montevideo,5,Maritimo - Fluvial,0,Sin Datos,4,2,200.0,0.0,88.46,0.0,34.62,76.92,0.0,0.0,0.0,161.49,322.98
1,Colonia,5,Maritimo - Fluvial,2024-04-10,16171,2024-04-17,16178,1,Uruguay,10,Colonia,2,Visita familiares / amigos,25,Trabajador dependiente,,,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,4,Auto familiares / amigos,7,2,150.0,0.0,0.0,168.92,0.0,0.0,0.0,150.0,0.0,273.01,546.03
8,Paysandú,3,Terrestre Bus,2017-07-30,13725,2017-08-06,13732,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",21,"Militar, policia, Aduanero, Insp, bombero, Marinero",4.0,Secundaria completa,10,Argentina,1,Hotel,8,Paysandú,3,Terrestre Bus,0,Sin Datos,7,2,1200.0,413.28,227.31,0.0,123.99,104.8,0.0,165.31,165.31,216.64,433.27
1,Colonia,5,Maritimo - Fluvial,2017-02-17,13562,2017-03-01,13574,10,Argentina,21,Montevideo,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,0,Sin Datos,12,1,700.0,0.0,164.06,35.0,78.75,62.34,0.0,73.28,321.56,338.37,338.37
4,Chuy,2,Terrestre Auto,2019-08-13,14469,2019-08-19,14475,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,20,Brasil,1,Hotel,4,Chuy,2,Terrestre Auto,1,Auto propio,6,2,870.99,398.48,198.4,0.0,39.8,0.0,0.0,197.18,37.13,185.17,370.35
7,Fray Bentos,2,Terrestre Auto,2024-06-01,16223,2024-06-06,16228,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,25,Trabajador dependiente,,,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,5,4,1200.0,0.0,344.4,0.0,359.12,178.29,0.0,318.19,0.0,177.21,708.82
17,Melo - Aceguá,2,Terrestre Auto,2018-03-16,13954,2018-03-19,13957,1,Uruguay,52,Cerro Largo,2,Visita familiares / amigos,15,"Obrero esp, Conductor, Artesano",3.0,Secundaria incompleta,20,Brasil,6,Vivienda Familiares / Amigos,17,Melo - Aceguá,2,Terrestre Auto,1,Auto propio,3,4,176.11,0.0,52.83,0.0,35.22,0.0,0.0,88.05,0.0,245.68,982.71
7,Fray Bentos,3,Terrestre Bus,2017-09-09,13766,2017-09-24,13781,1,Uruguay,32,Rocha,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,3,Terrestre Bus,0,Sin Datos,15,2,2468.0,0.0,957.77,32.0,458.07,224.87,0.0,244.3,582.99,246.3,492.6
